id,accession,title,lineage,taxon_id,scientific_name,library_strategy,library_layout,instrument_model,run_accession,nreads,read_average,total_spots,total_bases,size,published
485066,ERX306462,Mytilus edulis Mantle Tissue,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Lophotrochozoa; Mollusca; Bivalvia; Pteriomorphia; Mytiloida; Mytiloidea; Mytilidae; Mytilinae; Mytilus; Mytilus edulis,6550,Mytilus edulis,RNA-Seq,SINGLE,454 GS FLX Titanium,ERR332571,2,4,494391,275912045,644370904,2013-09-10 06:03:54
483939,SRX342459,Theridion grallator Yellow normalized cDNA sequence,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Panarthropoda; Arthropoda; Chelicerata; Arachnida; Araneae; Araneomorphae; Entelegynae; Orbiculariae; Araneoidea; Theridiidae; Theridion; Theridion grallator,233488,Theridion grallator,RNA-Seq,PAIRED,Illumina HiSeq 2000,SRR960718,2,50,67730688,6773068800,3535551602,2013-09-30 00:00:00
483841,SRX342361,Theridion grallator Color RNA-seq GAII,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Panarthropoda; Arthropoda; Chelicerata; Arachnida; Araneae; Araneomorphae; Entelegynae; Orbiculariae; Araneoidea; Theridiidae; Theridion; Theridion grallator,233488,Theridion grallator,RNA-Seq,PAIRED,Illumina Genome Analyzer II,SRR960614,2,76,32638012,4960977824,3074435716,2013-09-30 00:00:00
483840,SRX342360,Theridion californicum Yellow RNA-seq HS SE,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Panarthropoda; Arthropoda; Chelicerata; Arachnida; Araneae; Araneomorphae; Entelegynae; Orbiculariae; Araneoidea; Theridiidae; Theridion; Theridion grallator,233488,Theridion grallator,RNA-Seq,SINGLE,Illumina HiSeq 2000,SRR960613,1,50,61132311,3056615550,1734547821,2013-09-30 00:00:00
483839,SRX342359,Theridion grallator Yellow RNA-seq HS2000,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Panarthropoda; Arthropoda; Chelicerata; Arachnida; Araneae; Araneomorphae; Entelegynae; Orbiculariae; Araneoidea; Theridiidae; Theridion; Theridion grallator,233488,Theridion grallator,RNA-Seq,PAIRED,Illumina HiSeq 2000,SRR960612,2,50,79362589,7936258900,4163920947,2013-09-30 00:00:00
483837,SRX342357,Theridion grallator Yellow RNA-seq GAII,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Panarthropoda; Arthropoda; Chelicerata; Arachnida; Araneae; Araneomorphae; Entelegynae; Orbiculariae; Araneoidea; Theridiidae; Theridion; Theridion grallator,233488,Theridion grallator,RNA-Seq,PAIRED,Illumina Genome Analyzer II,SRR960611,2,76,5320607,808732264,215952077,2013-09-30 00:00:00
483781,SRX342301,Theridion californicum Color RNA-seq GAII,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Panarthropoda; Arthropoda; Chelicerata; Arachnida; Araneae; Araneomorphae; Entelegynae; Orbiculariae; Araneoidea; Theridiidae; Theridion; Theridion californicum,1047188,Theridion californicum,RNA-Seq,PAIRED,Illumina Genome Analyzer II,SRR960577,2,76,15767178,2396611056,1351677529,2013-09-30 00:00:00
483779,SRX342299,Theridion californicum Yellow RNA-seq GAII,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Panarthropoda; Arthropoda; Chelicerata; Arachnida; Araneae; Araneomorphae; Entelegynae; Orbiculariae; Araneoidea; Theridiidae; Theridion; Theridion californicum,1047188,Theridion californicum,RNA-Seq,PAIRED,Illumina Genome Analyzer II,SRR960574,2,76,32787445,4983691640,3039398220,2013-09-30 00:00:00
32035,ERX006547,454 Sequencing of Litomosoides sigmodontis transcriptome from 3 lifestages,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Nematoda; Chromadorea; Spirurida; Filarioidea; Onchocercidae; Litomosoides; Litomosoides sigmodontis,42156,Litomosoides sigmodontis,EST,SINGLE,454 GS FLX Titanium,ERR016331,2,4,198810,109115750,249714731,2010-09-14 14:51:05
32034,ERX006546,454 Sequencing of Litomosoides sigmodontis transcriptome from 3 lifestages,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Nematoda; Chromadorea; Spirurida; Filarioidea; Onchocercidae; Litomosoides; Litomosoides sigmodontis,42156,Litomosoides sigmodontis,EST,SINGLE,454 GS FLX,ERR016330,2,4,216940,59231575,125464288,2010-09-14 14:51:05
32033,ERX006545,454 Sequencing of Litomosoides sigmodontis transcriptome from 3 lifestages,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Nematoda; Chromadorea; Spirurida; Filarioidea; Onchocercidae; Litomosoides; Litomosoides sigmodontis,42156,Litomosoides sigmodontis,EST,SINGLE,454 GS FLX,ERR016329,2,4,180271,48434306,103515424,2010-09-14 14:51:05
25855,ERX000235,An initial characterisation of the Fasciola hepatica transcriptome using 454-FLX sequencing,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Platyhelminthes; Trematoda; Digenea; Echinostomida; Echinostomata; Echinostomatoidea; Fasciolidae; Fasciola; Fasciola hepatica,6192,Fasciola hepatica,FL-cDNA,SINGLE,454 GS FLX,ERR002974,2,4,251005,66374874,143709086,2010-08-04 16:00:51
480725,SRX341007,Amblyomma maculatum salivary glands treated with LacZ or SEF RNAi,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Panarthropoda; Arthropoda; Chelicerata; Arachnida; Acari; Parasitiformes; Ixodida; Ixodoidea; Ixodidae; Amblyomminae; Amblyomma; Amblyomma maculatum,34609,Amblyomma maculatum,RNA-Seq,PAIRED,Illumina HiSeq 2000,SRR959015,2,101,12884746,2576949200,1658735799,2013-09-07 00:00:00
7914,SRX007635,Loa loa sequencing on 454 using fragment and paired end libraries to a total of 45X coverage.,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Nematoda; Chromadorea; Spirurida; Filarioidea; Onchocercidae; Loa; Loa loa,7209,Loa loa,WGS,SINGLE,454 GS FLX Titanium,SRR022744,2,4,540683,306575091,678996370,2009-09-02 05:08:35
7913,SRX007634,Loa loa sequencing on 454 using fragment and paired end libraries to a total of 45X coverage.,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Nematoda; Chromadorea; Spirurida; Filarioidea; Onchocercidae; Loa; Loa loa,7209,Loa loa,WGS,SINGLE,454 GS FLX Titanium,SRR022743,2,4,523840,290561868,652026028,2009-09-02 05:04:24
5075,SRX004819,Onchocerca volvulus sequencing on 454 to 20X sequence coverage.,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Nematoda; Chromadorea; Spirurida; Filarioidea; Onchocercidae; Onchocerca; Onchocerca volvulus,6282,Onchocerca volvulus,WGS,SINGLE,454 GS FLX Titanium,SRR016624,2,4,682340,373346657,843160353,2009-05-28 18:06:08
5073,SRX004817,Onchocerca volvulus sequencing on 454 to 20X sequence coverage.,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Nematoda; Chromadorea; Spirurida; Filarioidea; Onchocercidae; Onchocerca; Onchocerca volvulus,6282,Onchocerca volvulus,WGS,SINGLE,454 GS FLX Titanium,SRR016622,2,4,298180,162073310,366234639,2009-05-29 11:17:45
5072,SRX004816,Onchocerca volvulus sequencing on 454 to 20X sequence coverage.,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Nematoda; Chromadorea; Spirurida; Filarioidea; Onchocercidae; Onchocerca; Onchocerca volvulus,6282,Onchocerca volvulus,WGS,SINGLE,454 GS FLX Titanium,SRR016621,2,4,406465,206950612,480158729,2009-05-28 18:10:40
5071,SRX004815,Onchocerca volvulus sequencing on 454 to 20X sequence coverage.,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Nematoda; Chromadorea; Spirurida; Filarioidea; Onchocercidae; Onchocerca; Onchocerca volvulus,6282,Onchocerca volvulus,WGS,SINGLE,454 GS FLX Titanium,SRR016620,2,4,682010,386607713,862320303,2009-05-28 18:16:26
5070,SRX004814,Onchocerca volvulus sequencing on 454 to 20X sequence coverage.,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Nematoda; Chromadorea; Spirurida; Filarioidea; Onchocercidae; Onchocerca; Onchocerca volvulus,6282,Onchocerca volvulus,WGS,SINGLE,454 GS FLX Titanium,SRR016619,2,4,649969,339072730,782151348,2009-05-28 18:17:12
5069,SRX004813,Onchocerca volvulus sequencing on 454 to 20X sequence coverage.,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Nematoda; Chromadorea; Spirurida; Filarioidea; Onchocercidae; Onchocerca; Onchocerca volvulus,6282,Onchocerca volvulus,WGS,SINGLE,454 GS FLX Titanium,SRR016618,2,4,558963,319558407,708093351,2009-05-28 18:06:16
5068,SRX004812,Onchocerca volvulus sequencing on 454 to 20X sequence coverage.,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Nematoda; Chromadorea; Spirurida; Filarioidea; Onchocercidae; Onchocerca; Onchocerca volvulus,6282,Onchocerca volvulus,WGS,SINGLE,454 GS FLX Titanium,SRR016617,2,4,561298,306590695,691155482,2009-05-28 18:19:55
5066,SRX004810,Onchocerca volvulus sequencing on 454 to 20X sequence coverage.,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Nematoda; Chromadorea; Spirurida; Filarioidea; Onchocercidae; Onchocerca; Onchocerca volvulus,6282,Onchocerca volvulus,WGS,SINGLE,454 GS FLX Titanium,SRR016615,2,4,661038,335223206,772149053,2009-05-28 18:19:50
5065,SRX004809,Loa loa sequencing on 454 using fragment and paired end libraries to a total of 45X coverage.,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Nematoda; Chromadorea; Spirurida; Filarioidea; Onchocercidae; Loa; Loa loa,7209,Loa loa,WGS,SINGLE,454 GS FLX Titanium,SRR016611,2,4,699844,363987796,843447982,2009-05-28 12:34:58
4981,SRX004725,Loa loa sequencing on 454 using fragment and paired end libraries to a total of 45X coverage.,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Nematoda; Chromadorea; Spirurida; Filarioidea; Onchocercidae; Loa; Loa loa,7209,Loa loa,WGS,PAIRED,454 GS FLX,SRR016385,4,4,264249,82713726,176029580,2009-05-20 09:09:15
4980,SRX004724,Loa loa sequencing on 454 using fragment and paired end libraries to a total of 45X coverage.,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Nematoda; Chromadorea; Spirurida; Filarioidea; Onchocercidae; Loa; Loa loa,7209,Loa loa,WGS,PAIRED,454 GS FLX,SRR016384,4,4,261791,79746723,166075376,2009-05-20 09:05:10
4979,SRX004723,Loa loa sequencing on 454 using fragment and paired end libraries to a total of 45X coverage.,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Nematoda; Chromadorea; Spirurida; Filarioidea; Onchocercidae; Loa; Loa loa,7209,Loa loa,WGS,PAIRED,454 GS FLX,SRR016383,4,4,310470,95047631,197121565,2009-05-20 09:05:38
4978,SRX004722,Loa loa sequencing on 454 using fragment and paired end libraries to a total of 45X coverage.,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Nematoda; Chromadorea; Spirurida; Filarioidea; Onchocercidae; Loa; Loa loa,7209,Loa loa,WGS,SINGLE,454 GS FLX Titanium,SRR016382,2,4,626253,319587846,732054200,2009-05-20 09:11:08
4977,SRX004721,Loa loa sequencing on 454 using fragment and paired end libraries to a total of 45X coverage.,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Nematoda; Chromadorea; Spirurida; Filarioidea; Onchocercidae; Loa; Loa loa,7209,Loa loa,WGS,SINGLE,454 GS FLX Titanium,SRR016381,2,4,612947,335887311,755579504,2009-05-20 09:12:41
4976,SRX004720,Loa loa sequencing on 454 using fragment and paired end libraries to a total of 45X coverage.,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Nematoda; Chromadorea; Spirurida; Filarioidea; Onchocercidae; Loa; Loa loa,7209,Loa loa,WGS,SINGLE,454 GS FLX Titanium,SRR016380,2,4,593081,303011902,698056047,2009-05-20 09:10:10
4975,SRX004719,Loa loa sequencing on 454 using fragment and paired end libraries to a total of 45X coverage.,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Nematoda; Chromadorea; Spirurida; Filarioidea; Onchocercidae; Loa; Loa loa,7209,Loa loa,WGS,PAIRED,454 GS FLX,SRR016379,4,4,282612,88216577,186865259,2009-05-20 09:09:00
4974,SRX004718,Loa loa sequencing on 454 using fragment and paired end libraries to a total of 45X coverage.,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Nematoda; Chromadorea; Spirurida; Filarioidea; Onchocercidae; Loa; Loa loa,7209,Loa loa,WGS,SINGLE,454 GS FLX Titanium,SRR016378,2,4,570136,321124600,713743297,2009-05-20 09:09:57
4973,SRX004717,Loa loa sequencing on 454 using fragment and paired end libraries to a total of 45X coverage.,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Nematoda; Chromadorea; Spirurida; Filarioidea; Onchocercidae; Loa; Loa loa,7209,Loa loa,WGS,SINGLE,454 GS FLX Titanium,SRR016377,2,4,509119,294080870,641438971,2009-05-22 10:52:40
4972,SRX004716,Loa loa sequencing on 454 using fragment and paired end libraries to a total of 45X coverage.,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Nematoda; Chromadorea; Spirurida; Filarioidea; Onchocercidae; Loa; Loa loa,7209,Loa loa,WGS,PAIRED,454 GS FLX,SRR016376,4,4,271066,81870718,168564506,2009-05-20 09:05:57
395613,ERX248739,The genome sequence of the murine whipworm Trichuris muris,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Nematoda; Enoplea; Dorylaimia; Trichocephalida; Trichuridae; Trichuris; Trichuris muris,70415,Trichuris muris,WGS,PAIRED,454 GS FLX Titanium,ERR274463,2,4,536942,282589894,688669284,2013-06-04 09:42:47
395612,ERX248738,The genome sequence of the murine whipworm Trichuris muris,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Nematoda; Enoplea; Dorylaimia; Trichocephalida; Trichuridae; Trichuris; Trichuris muris,70415,Trichuris muris,WGS,PAIRED,454 GS FLX Titanium,ERR274462,4,4,587088,301448537,741210939,2013-06-04 09:42:47
395611,ERX248737,The genome sequence of the murine whipworm Trichuris muris,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Nematoda; Enoplea; Dorylaimia; Trichocephalida; Trichuridae; Trichuris; Trichuris muris,70415,Trichuris muris,WGS,PAIRED,454 GS FLX Titanium,ERR274461,2,4,577410,394100313,822974924,2013-06-04 09:42:47
395610,ERX248736,The genome sequence of the murine whipworm Trichuris muris,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Nematoda; Enoplea; Dorylaimia; Trichocephalida; Trichuridae; Trichuris; Trichuris muris,70415,Trichuris muris,WGS,PAIRED,454 GS FLX Titanium,ERR274460,4,4,142312,90468816,196030209,2013-06-04 09:42:47
395609,ERX248735,The genome sequence of the murine whipworm Trichuris muris,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Nematoda; Enoplea; Dorylaimia; Trichocephalida; Trichuridae; Trichuris; Trichuris muris,70415,Trichuris muris,WGS,PAIRED,454 GS FLX Titanium,ERR274459,2,4,490343,245682964,600419142,2013-06-04 09:42:47
395608,ERX248734,The genome sequence of the murine whipworm Trichuris muris,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Nematoda; Enoplea; Dorylaimia; Trichocephalida; Trichuridae; Trichuris; Trichuris muris,70415,Trichuris muris,WGS,PAIRED,454 GS FLX Titanium,ERR274458,4,4,507644,254803953,627671761,2013-06-04 09:42:47
395607,ERX248733,The genome sequence of the murine whipworm Trichuris muris,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Nematoda; Enoplea; Dorylaimia; Trichocephalida; Trichuridae; Trichuris; Trichuris muris,70415,Trichuris muris,WGS,PAIRED,454 GS FLX Titanium,ERR274457,4,4,347400,230357448,490869941,2013-06-04 09:42:47
395606,ERX248732,The genome sequence of the murine whipworm Trichuris muris,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Nematoda; Enoplea; Dorylaimia; Trichocephalida; Trichuridae; Trichuris; Trichuris muris,70415,Trichuris muris,WGS,PAIRED,454 GS FLX Titanium,ERR274456,4,4,402367,265659965,568177709,2013-06-04 09:42:47
395605,ERX248731,The genome sequence of the murine whipworm Trichuris muris,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Nematoda; Enoplea; Dorylaimia; Trichocephalida; Trichuridae; Trichuris; Trichuris muris,70415,Trichuris muris,WGS,PAIRED,454 GS FLX Titanium,ERR274455,4,4,672177,229997703,631937207,2013-06-04 09:42:47
395604,ERX248730,The genome sequence of the murine whipworm Trichuris muris,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Nematoda; Enoplea; Dorylaimia; Trichocephalida; Trichuridae; Trichuris; Trichuris muris,70415,Trichuris muris,WGS,PAIRED,454 GS FLX Titanium,ERR274454,4,4,681706,234015149,660230973,2013-06-04 09:42:47
395603,ERX248729,The genome sequence of the murine whipworm Trichuris muris,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Nematoda; Enoplea; Dorylaimia; Trichocephalida; Trichuridae; Trichuris; Trichuris muris,70415,Trichuris muris,WGS,PAIRED,454 GS FLX Titanium,ERR274453,2,4,644533,221427480,632690286,2013-06-04 09:42:47
395602,ERX248728,The genome sequence of the murine whipworm Trichuris muris,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Nematoda; Enoplea; Dorylaimia; Trichocephalida; Trichuridae; Trichuris; Trichuris muris,70415,Trichuris muris,WGS,PAIRED,454 GS FLX Titanium,ERR274452,2,4,680701,233820319,667462777,2013-06-04 09:42:47
395601,ERX248727,The genome sequence of the murine whipworm Trichuris muris,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Nematoda; Enoplea; Dorylaimia; Trichocephalida; Trichuridae; Trichuris; Trichuris muris,70415,Trichuris muris,WGS,PAIRED,454 GS FLX Titanium,ERR274451,4,4,682281,233830524,644977643,2013-06-04 09:42:47
395600,ERX248726,The genome sequence of the murine whipworm Trichuris muris,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Nematoda; Enoplea; Dorylaimia; Trichocephalida; Trichuridae; Trichuris; Trichuris muris,70415,Trichuris muris,WGS,PAIRED,454 GS FLX Titanium,ERR274450,2,4,689569,235389093,642786842,2013-06-04 09:42:47
395599,ERX248725,The genome sequence of the murine whipworm Trichuris muris,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Nematoda; Enoplea; Dorylaimia; Trichocephalida; Trichuridae; Trichuris; Trichuris muris,70415,Trichuris muris,WGS,PAIRED,454 GS FLX Titanium,ERR274449,4,4,589542,202480058,580388770,2013-06-04 09:42:47
395598,ERX248724,The genome sequence of the murine whipworm Trichuris muris,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Nematoda; Enoplea; Dorylaimia; Trichocephalida; Trichuridae; Trichuris; Trichuris muris,70415,Trichuris muris,WGS,PAIRED,454 GS FLX Titanium,ERR274448,4,4,634537,217050527,611668284,2013-06-04 09:42:47
327287,ERX204443,Haemonchus contortus genome sequencing,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Nematoda; Chromadorea; Rhabditida; Strongylida; Trichostrongyloidea; Haemonchidae; Haemonchinae; Haemonchus; Haemonchus contortus,6289,Haemonchus contortus,WGS,PAIRED,454 GS FLX Titanium,ERR229892,4,4,562878,240905192,629479986,2013-02-14 23:41:51
327286,ERX204442,Haemonchus contortus genome sequencing,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Nematoda; Chromadorea; Rhabditida; Strongylida; Trichostrongyloidea; Haemonchidae; Haemonchinae; Haemonchus; Haemonchus contortus,6289,Haemonchus contortus,WGS,PAIRED,454 GS FLX Titanium,ERR229891,2,4,594694,259737670,661203952,2013-02-14 23:41:51
327285,ERX204441,Haemonchus contortus genome sequencing,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Nematoda; Chromadorea; Rhabditida; Strongylida; Trichostrongyloidea; Haemonchidae; Haemonchinae; Haemonchus; Haemonchus contortus,6289,Haemonchus contortus,WGS,PAIRED,454 GS FLX Titanium,ERR229890,4,4,571506,269015552,688848788,2013-02-14 23:41:51
327284,ERX204440,Haemonchus contortus genome sequencing,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Nematoda; Chromadorea; Rhabditida; Strongylida; Trichostrongyloidea; Haemonchidae; Haemonchinae; Haemonchus; Haemonchus contortus,6289,Haemonchus contortus,WGS,PAIRED,454 GS FLX Titanium,ERR229889,2,4,604342,298295340,738367289,2013-02-14 23:41:51
327283,ERX204439,Haemonchus contortus genome sequencing,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Nematoda; Chromadorea; Rhabditida; Strongylida; Trichostrongyloidea; Haemonchidae; Haemonchinae; Haemonchus; Haemonchus contortus,6289,Haemonchus contortus,WGS,PAIRED,454 GS FLX Titanium,ERR229888,2,4,606199,301899401,744984685,2013-02-14 23:41:51
327282,ERX204438,Haemonchus contortus genome sequencing,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Nematoda; Chromadorea; Rhabditida; Strongylida; Trichostrongyloidea; Haemonchidae; Haemonchinae; Haemonchus; Haemonchus contortus,6289,Haemonchus contortus,WGS,PAIRED,454 GS FLX Titanium,ERR229887,4,4,644468,316156246,787634133,2013-02-14 23:41:51
327281,ERX204437,Haemonchus contortus genome sequencing,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Nematoda; Chromadorea; Rhabditida; Strongylida; Trichostrongyloidea; Haemonchidae; Haemonchinae; Haemonchus; Haemonchus contortus,6289,Haemonchus contortus,WGS,PAIRED,454 GS FLX Titanium,ERR229886,2,4,508395,248522378,631283818,2013-02-14 23:41:51
327280,ERX204436,Haemonchus contortus genome sequencing,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Nematoda; Chromadorea; Rhabditida; Strongylida; Trichostrongyloidea; Haemonchidae; Haemonchinae; Haemonchus; Haemonchus contortus,6289,Haemonchus contortus,WGS,PAIRED,454 GS FLX Titanium,ERR229885,2,4,634282,305243093,769422858,2013-02-14 23:41:51
327279,ERX204435,Haemonchus contortus genome sequencing,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Nematoda; Chromadorea; Rhabditida; Strongylida; Trichostrongyloidea; Haemonchidae; Haemonchinae; Haemonchus; Haemonchus contortus,6289,Haemonchus contortus,WGS,PAIRED,454 GS FLX Titanium,ERR229884,4,4,641407,268636173,738087813,2013-02-14 23:41:51
327278,ERX204434,Haemonchus contortus genome sequencing,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Nematoda; Chromadorea; Rhabditida; Strongylida; Trichostrongyloidea; Haemonchidae; Haemonchinae; Haemonchus; Haemonchus contortus,6289,Haemonchus contortus,WGS,PAIRED,454 GS FLX Titanium,ERR229883,2,4,634995,260825041,719957245,2013-02-14 23:41:51
327277,ERX204433,Haemonchus contortus genome sequencing,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Nematoda; Chromadorea; Rhabditida; Strongylida; Trichostrongyloidea; Haemonchidae; Haemonchinae; Haemonchus; Haemonchus contortus,6289,Haemonchus contortus,WGS,PAIRED,454 GS FLX Titanium,ERR229882,2,4,543246,261078991,648126401,2013-02-14 23:41:51
327276,ERX204432,Haemonchus contortus genome sequencing,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Nematoda; Chromadorea; Rhabditida; Strongylida; Trichostrongyloidea; Haemonchidae; Haemonchinae; Haemonchus; Haemonchus contortus,6289,Haemonchus contortus,WGS,PAIRED,454 GS FLX Titanium,ERR229881,4,4,542130,261761425,644373006,2013-02-14 23:41:51
327275,ERX204431,Haemonchus contortus genome sequencing,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Nematoda; Chromadorea; Rhabditida; Strongylida; Trichostrongyloidea; Haemonchidae; Haemonchinae; Haemonchus; Haemonchus contortus,6289,Haemonchus contortus,WGS,PAIRED,454 GS FLX Titanium,ERR229880,2,4,566500,302709561,730615757,2013-02-14 23:41:51
327274,ERX204430,Haemonchus contortus genome sequencing,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Nematoda; Chromadorea; Rhabditida; Strongylida; Trichostrongyloidea; Haemonchidae; Haemonchinae; Haemonchus; Haemonchus contortus,6289,Haemonchus contortus,WGS,PAIRED,454 GS FLX Titanium,ERR229879,2,4,555326,297398212,710568255,2013-02-14 23:41:51
